EmployeeID,FirstName,LastName,Gender,Age,Department,DistanceFromHome (KM),State,Ethnicity,EducationField,JobRole,MaritalStatus,Salary,OverTime,HireDate,Attrition,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating,EducationLevel
1B7F-73A9,Jacques,Verne,Male,34,Technology,24,CA,Asian or Asian American,Computer Science,Software Engineer,Married,42721,No,2014-12-10,No,8,3,7,Very Satisfied,Satisfied,Neutral,2,0,Fair,Above Average,Average,Bachelors 
1B7F-73A9,Jacques,Verne,Male,34,Technology,24,CA,Asian or Asian American,Computer Science,Software Engineer,Married,42721,No,2014-12-10,No,8,3,7,Satisfied,Satisfied,Very Satisfied,2,0,Excellent,Above Average,Above Average,Bachelors 
13FA-3559,Fionna,Wilkison,Female,38,Sales,13,CA,Black or African American,Marketing,Sales Executive,Divorced,240248,Yes,2014-12-14,No,8,8,0,Very Satisfied,Satisfied,Satisfied,2,2,Very Good,High,Above Average,Bachelors 
13FA-3559,Fionna,Wilkison,Female,38,Sales,13,CA,Black or African American,Marketing,Sales Executive,Divorced,240248,Yes,2014-12-14,No,8,8,0,Very Satisfied,Dissatisfied,Satisfied,1,1,Very Good,High,High,Bachelors 
13FA-3559,Fionna,Wilkison,Female,38,Sales,13,CA,Black or African American,Marketing,Sales Executive,Divorced,240248,Yes,2014-12-14,No,8,8,0,Satisfied,Dissatisfied,Neutral,3,0,Very Good,High,Above Average,Bachelors 
13FA-3559,Fionna,Wilkison,Female,38,Sales,13,CA,Black or African American,Marketing,Sales Executive,Divorced,240248,Yes,2014-12-14,No,8,8,0,Satisfied,Neutral,Dissatisfied,1,3,Fair,Above Average,Average,Bachelors 
13FA-3559,Fionna,Wilkison,Female,38,Sales,13,CA,Black or African American,Marketing,Sales Executive,Divorced,240248,Yes,2014-12-14,No,8,8,0,Very Satisfied,Very Satisfied,Dissatisfied,1,0,Excellent,High,High,Bachelors 
13FA-3559,Fionna,Wilkison,Female,38,Sales,13,CA,Black or African American,Marketing,Sales Executive,Divorced,240248,Yes,2014-12-14,No,8,8,0,Satisfied,Satisfied,Dissatisfied,3,1,Poor,Above Average,Above Average,Bachelors 
A2D0-E2D2,Eryn,Crockley,Female,26,Technology,25,CA,White,Information Systems,Software Engineer,Married,22089,Yes,2014-12-15,Yes,1,0,0,Neutral,Satisfied,Satisfied,1,1,Very Good,Above Average,Average,Bachelors 
A2D0-E2D2,Eryn,Crockley,Female,26,Technology,25,CA,White,Information Systems,Software Engineer,Married,22089,Yes,2014-12-15,Yes,1,0,0,Very Satisfied,Dissatisfied,Very Satisfied,3,2,Very Good,High,High,Bachelors 
A2D0-E2D2,Eryn,Crockley,Female,26,Technology,25,CA,White,Information Systems,Software Engineer,Married,22089,Yes,2014-12-15,Yes,1,0,0,Satisfied,Satisfied,Dissatisfied,1,1,Good,High,Above Average,Bachelors 
A2D0-E2D2,Eryn,Crockley,Female,26,Technology,25,CA,White,Information Systems,Software Engineer,Married,22089,Yes,2014-12-15,Yes,1,0,0,Neutral,Dissatisfied,Very Satisfied,3,1,Good,Above Average,Average,Bachelors 
A2D0-E2D2,Eryn,Crockley,Female,26,Technology,25,CA,White,Information Systems,Software Engineer,Married,22089,Yes,2014-12-15,Yes,1,0,0,Satisfied,Very Satisfied,Neutral,2,0,Excellent,Average,Below Average,Bachelors 
A2D0-E2D2,Eryn,Crockley,Female,26,Technology,25,CA,White,Information Systems,Software Engineer,Married,22089,Yes,2014-12-15,Yes,1,0,0,Neutral,Satisfied,Neutral,1,0,Very Good,Average,Below Average,Bachelors 
A2D0-E2D2,Eryn,Crockley,Female,26,Technology,25,CA,White,Information Systems,Software Engineer,Married,22089,Yes,2014-12-15,Yes,1,0,0,Neutral,Dissatisfied,Satisfied,1,0,Fair,Above Average,Average,Bachelors 
A2D0-E2D2,Eryn,Crockley,Female,26,Technology,25,CA,White,Information Systems,Software Engineer,Married,22089,Yes,2014-12-15,Yes,1,0,0,Neutral,Very Satisfied,Very Satisfied,1,1,Good,Above Average,Above Average,Bachelors 
A2D0-E2D2,Eryn,Crockley,Female,26,Technology,25,CA,White,Information Systems,Software Engineer,Married,22089,Yes,2014-12-15,Yes,1,0,0,Very Satisfied,Neutral,Dissatisfied,2,2,Good,Average,Below Average,Bachelors 
A2D0-E2D2,Eryn,Crockley,Female,26,Technology,25,CA,White,Information Systems,Software Engineer,Married,22089,Yes,2014-12-15,Yes,1,0,0,Very Satisfied,Dissatisfied,Dissatisfied,3,1,Very Good,Average,Average,Bachelors 
58F5-C8FC,Julina,Coatsworth,Female,37,Sales,19,NY,White,Marketing ,Sales Executive,Married,230381,No,2014-12-19,No,8,3,7,Neutral,Very Satisfied,Very Satisfied,1,2,Excellent,Average,Below Average,Bachelors 
58F5-C8FC,Julina,Coatsworth,Female,37,Sales,19,NY,White,Marketing ,Sales Executive,Married,230381,No,2014-12-19,No,8,3,7,Very Satisfied,Satisfied,Dissatisfied,3,0,Very Good,High,High,Bachelors 
58F5-C8FC,Julina,Coatsworth,Female,37,Sales,19,NY,White,Marketing ,Sales Executive,Married,230381,No,2014-12-19,No,8,3,7,Neutral,Dissatisfied,Satisfied,1,2,Poor,Average,Below Average,Bachelors 
58F5-C8FC,Julina,Coatsworth,Female,37,Sales,19,NY,White,Marketing ,Sales Executive,Married,230381,No,2014-12-19,No,8,3,7,Very Satisfied,Neutral,Dissatisfied,2,1,Good,High,High,Bachelors 
58F5-C8FC,Julina,Coatsworth,Female,37,Sales,19,NY,White,Marketing ,Sales Executive,Married,230381,No,2014-12-19,No,8,3,7,Satisfied,Very Satisfied,Satisfied,1,1,Fair,Average,Average,Bachelors 
58F5-C8FC,Julina,Coatsworth,Female,37,Sales,19,NY,White,Marketing ,Sales Executive,Married,230381,No,2014-12-19,No,8,3,7,Neutral,Satisfied,Very Satisfied,1,2,Very Good,Above Average,Average,Bachelors 
9A87-71F6,Kathye,Malia,Non-Binary,40,Technology,7,IL,Mixed or multiple ethnic groups,Computer Science,Software Engineer,Married,95808,No,2014-12-21,No,8,8,2,Neutral,Dissatisfied,Very Satisfied,3,1,Very Good,High,Above Average,Bachelors 
9A87-71F6,Kathye,Malia,Non-Binary,40,Technology,7,IL,Mixed or multiple ethnic groups,Computer Science,Software Engineer,Married,95808,No,2014-12-21,No,8,8,2,Satisfied,Satisfied,Neutral,1,0,Very Good,High,High,Bachelors 
9A87-71F6,Kathye,Malia,Non-Binary,40,Technology,7,IL,Mixed or multiple ethnic groups,Computer Science,Software Engineer,Married,95808,No,2014-12-21,No,8,8,2,Neutral,Very Satisfied,Neutral,1,0,Fair,High,High,Bachelors 
9A87-71F6,Kathye,Malia,Non-Binary,40,Technology,7,IL,Mixed or multiple ethnic groups,Computer Science,Software Engineer,Married,95808,No,2014-12-21,No,8,8,2,Neutral,Neutral,Dissatisfied,2,1,Excellent,High,Above Average,Bachelors 
9A87-71F6,Kathye,Malia,Non-Binary,40,Technology,7,IL,Mixed or multiple ethnic groups,Computer Science,Software Engineer,Married,95808,No,2014-12-21,No,8,8,2,Neutral,Satisfied,Satisfied,2,0,Fair,Above Average,Average,Bachelors 
9A87-71F6,Kathye,Malia,Non-Binary,40,Technology,7,IL,Mixed or multiple ethnic groups,Computer Science,Software Engineer,Married,95808,No,2014-12-21,No,8,8,2,Satisfied,Very Satisfied,Satisfied,3,0,Good,Average,Below Average,Bachelors 
FAC0-942B,Darbee,Larmor,Male,32,Technology,30,CA,Black or African American,Computer Science,Software Engineer,Married,48377,Yes,2014-12-21,No,8,5,6,Very Satisfied,Dissatisfied,Very Satisfied,2,2,Good,High,Above Average,Masters 
FAC0-942B,Darbee,Larmor,Male,32,Technology,30,CA,Black or African American,Computer Science,Software Engineer,Married,48377,Yes,2014-12-21,No,8,5,6,Satisfied,Dissatisfied,Very Satisfied,1,0,Fair,Average,Below Average,Masters 
FAC0-942B,Darbee,Larmor,Male,32,Technology,30,CA,Black or African American,Computer Science,Software Engineer,Married,48377,Yes,2014-12-21,No,8,5,6,Very Satisfied,Satisfied,Satisfied,3,2,Good,Average,Below Average,Masters 
FAC0-942B,Darbee,Larmor,Male,32,Technology,30,CA,Black or African American,Computer Science,Software Engineer,Married,48377,Yes,2014-12-21,No,8,5,6,Satisfied,Dissatisfied,Very Satisfied,1,1,Very Good,Average,Average,Masters 
FAC0-942B,Darbee,Larmor,Male,32,Technology,30,CA,Black or African American,Computer Science,Software Engineer,Married,48377,Yes,2014-12-21,No,8,5,6,Very Satisfied,Dissatisfied,Very Satisfied,1,1,Fair,High,High,Masters 
FAC0-942B,Darbee,Larmor,Male,32,Technology,30,CA,Black or African American,Computer Science,Software Engineer,Married,48377,Yes,2014-12-21,No,8,5,6,Satisfied,Dissatisfied,Dissatisfied,3,0,Fair,High,High,Masters 
E899-A860,Freedman,Meehan,Male,31,Sales,10,CA,Black or African American,Marketing ,Sales Executive,Single,110076,Yes,2014-12-23,No,8,8,6,Very Satisfied,Very Satisfied,Neutral,1,0,Good,Average,Average,Bachelors 
E899-A860,Freedman,Meehan,Male,31,Sales,10,CA,Black or African American,Marketing ,Sales Executive,Single,110076,Yes,2014-12-23,No,8,8,6,Neutral,Satisfied,Satisfied,2,0,Fair,Above Average,Average,Bachelors 
E899-A860,Freedman,Meehan,Male,31,Sales,10,CA,Black or African American,Marketing ,Sales Executive,Single,110076,Yes,2014-12-23,No,8,8,6,Satisfied,Satisfied,Neutral,2,0,Fair,Above Average,Above Average,Bachelors 
E899-A860,Freedman,Meehan,Male,31,Sales,10,CA,Black or African American,Marketing ,Sales Executive,Single,110076,Yes,2014-12-23,No,8,8,6,Neutral,Neutral,Dissatisfied,1,1,Fair,Average,Below Average,Bachelors 
E899-A860,Freedman,Meehan,Male,31,Sales,10,CA,Black or African American,Marketing ,Sales Executive,Single,110076,Yes,2014-12-23,No,8,8,6,Satisfied,Neutral,Satisfied,3,2,Excellent,Average,Average,Bachelors 
E899-A860,Freedman,Meehan,Male,31,Sales,10,CA,Black or African American,Marketing ,Sales Executive,Single,110076,Yes,2014-12-23,No,8,8,6,Satisfied,Satisfied,Satisfied,3,1,Fair,Above Average,Average,Bachelors 
BAF9-933D,Pauly,Gero,Male,41,Human Resources,36,CA,White,Human Resources,HR Executive,Married,131047,No,2014-12-23,No,8,4,7,Very Satisfied,Very Satisfied,Dissatisfied,2,1,Very Good,High,High,Bachelors 
BAF9-933D,Pauly,Gero,Male,41,Human Resources,36,CA,White,Human Resources,HR Executive,Married,131047,No,2014-12-23,No,8,4,7,Very Satisfied,Dissatisfied,Satisfied,3,0,Excellent,High,Above Average,Bachelors 
BAF9-933D,Pauly,Gero,Male,41,Human Resources,36,CA,White,Human Resources,HR Executive,Married,131047,No,2014-12-23,No,8,4,7,Very Satisfied,Satisfied,Neutral,3,2,Good,Average,Average,Bachelors 
BAF9-933D,Pauly,Gero,Male,41,Human Resources,36,CA,White,Human Resources,HR Executive,Married,131047,No,2014-12-23,No,8,4,7,Very Satisfied,Neutral,Dissatisfied,1,0,Excellent,Average,Average,Bachelors 
BAF9-933D,Pauly,Gero,Male,41,Human Resources,36,CA,White,Human Resources,HR Executive,Married,131047,No,2014-12-23,No,8,4,7,Very Satisfied,Very Satisfied,Very Satisfied,3,0,Fair,Above Average,Above Average,Bachelors 
BAF9-933D,Pauly,Gero,Male,41,Human Resources,36,CA,White,Human Resources,HR Executive,Married,131047,No,2014-12-23,No,8,4,7,Satisfied,Very Satisfied,Satisfied,3,0,Good,Above Average,Above Average,Bachelors 
C900-9EF9,Josiah,Sloam,Non-Binary,30,Sales,11,CA,White,Marketing,Sales Executive,Married,127014,No,2014-12-26,No,8,8,0,Neutral,Dissatisfied,Neutral,1,0,Excellent,Average,Below Average,No Formal Qualifications
C900-9EF9,Josiah,Sloam,Non-Binary,30,Sales,11,CA,White,Marketing,Sales Executive,Married,127014,No,2014-12-26,No,8,8,0,Very Satisfied,Neutral,Dissatisfied,2,2,Good,Average,Average,No Formal Qualifications
C900-9EF9,Josiah,Sloam,Non-Binary,30,Sales,11,CA,White,Marketing,Sales Executive,Married,127014,No,2014-12-26,No,8,8,0,Satisfied,Very Satisfied,Satisfied,2,1,Fair,Above Average,Above Average,No Formal Qualifications
C900-9EF9,Josiah,Sloam,Non-Binary,30,Sales,11,CA,White,Marketing,Sales Executive,Married,127014,No,2014-12-26,No,8,8,0,Satisfied,Neutral,Dissatisfied,2,2,Good,Average,Average,No Formal Qualifications
C900-9EF9,Josiah,Sloam,Non-Binary,30,Sales,11,CA,White,Marketing,Sales Executive,Married,127014,No,2014-12-26,No,8,8,0,Neutral,Very Satisfied,Dissatisfied,1,0,Excellent,Above Average,Average,No Formal Qualifications
C900-9EF9,Josiah,Sloam,Non-Binary,30,Sales,11,CA,White,Marketing,Sales Executive,Married,127014,No,2014-12-26,No,8,8,0,Satisfied,Neutral,Satisfied,3,0,Very Good,High,High,No Formal Qualifications
1472-9F69,Algernon,Harder,Male,27,Sales,1,CA,Black or African American,Marketing ,Sales Representative,Single,30870,No,2014-12-28,Yes,3,2,3,Satisfied,Satisfied,Satisfied,1,0,Excellent,High,Above Average,Masters 
1472-9F69,Algernon,Harder,Male,27,Sales,1,CA,Black or African American,Marketing ,Sales Representative,Single,30870,No,2014-12-28,Yes,3,2,3,Very Satisfied,Satisfied,Satisfied,3,0,Very Good,High,High,Masters 
1472-9F69,Algernon,Harder,Male,27,Sales,1,CA,Black or African American,Marketing ,Sales Representative,Single,30870,No,2014-12-28,Yes,3,2,3,Satisfied,Dissatisfied,Neutral,2,0,Excellent,Above Average,Average,Masters 
1472-9F69,Algernon,Harder,Male,27,Sales,1,CA,Black or African American,Marketing ,Sales Representative,Single,30870,No,2014-12-28,Yes,3,2,3,Satisfied,Very Satisfied,Dissatisfied,2,3,Good,Average,Below Average,Masters 
1472-9F69,Algernon,Harder,Male,27,Sales,1,CA,Black or African American,Marketing ,Sales Representative,Single,30870,No,2014-12-28,Yes,3,2,3,Satisfied,Neutral,Dissatisfied,3,2,Very Good,Average,Below Average,Masters 
1472-9F69,Algernon,Harder,Male,27,Sales,1,CA,Black or African American,Marketing ,Sales Representative,Single,30870,No,2014-12-28,Yes,3,2,3,Satisfied,Very Satisfied,Dissatisfied,1,3,Excellent,Average,Average,Masters 
1472-9F69,Algernon,Harder,Male,27,Sales,1,CA,Black or African American,Marketing ,Sales Representative,Single,30870,No,2014-12-28,Yes,3,2,3,Very Satisfied,Very Satisfied,Satisfied,1,0,Fair,Average,Average,Masters 
1472-9F69,Algernon,Harder,Male,27,Sales,1,CA,Black or African American,Marketing ,Sales Representative,Single,30870,No,2014-12-28,Yes,3,2,3,Neutral,Very Satisfied,Neutral,2,0,Good,Average,Average,Masters 
1472-9F69,Algernon,Harder,Male,27,Sales,1,CA,Black or African American,Marketing ,Sales Representative,Single,30870,No,2014-12-28,Yes,3,2,3,Neutral,Satisfied,Neutral,3,1,Excellent,High,High,Masters 
1472-9F69,Algernon,Harder,Male,27,Sales,1,CA,Black or African American,Marketing ,Sales Representative,Single,30870,No,2014-12-28,Yes,3,2,3,Satisfied,Satisfied,Neutral,3,2,Fair,Above Average,Average,Masters 
1C6C-3B67,Emilie,Panter,Non-Binary,41,Technology,7,NY,American Indian or Alaska Native,Computer Science,Software Engineer,Married,96632,No,2014-12-31,No,8,8,0,Satisfied,Satisfied,Satisfied,2,0,Excellent,Above Average,Above Average,Bachelors 
1C6C-3B67,Emilie,Panter,Non-Binary,41,Technology,7,NY,American Indian or Alaska Native,Computer Science,Software Engineer,Married,96632,No,2014-12-31,No,8,8,0,Neutral,Satisfied,Dissatisfied,1,0,Good,Above Average,Average,Bachelors 
1C6C-3B67,Emilie,Panter,Non-Binary,41,Technology,7,NY,American Indian or Alaska Native,Computer Science,Software Engineer,Married,96632,No,2014-12-31,No,8,8,0,Very Satisfied,Neutral,Neutral,1,2,Excellent,Average,Average,Bachelors 
1C6C-3B67,Emilie,Panter,Non-Binary,41,Technology,7,NY,American Indian or Alaska Native,Computer Science,Software Engineer,Married,96632,No,2014-12-31,No,8,8,0,Neutral,Dissatisfied,Dissatisfied,3,1,Excellent,Average,Average,Bachelors 
1C6C-3B67,Emilie,Panter,Non-Binary,41,Technology,7,NY,American Indian or Alaska Native,Computer Science,Software Engineer,Married,96632,No,2014-12-31,No,8,8,0,Neutral,Satisfied,Satisfied,1,2,Excellent,High,High,Bachelors 
2698-A448,Linoel,Rambadt,Male,43,Technology,40,CA,Black or African American,Information Systems,Software Engineer,Single,63511,No,2014-12-31,No,8,7,4,Neutral,Very Satisfied,Very Satisfied,3,1,Very Good,High,Above Average,Bachelors 
2698-A448,Linoel,Rambadt,Male,43,Technology,40,CA,Black or African American,Information Systems,Software Engineer,Single,63511,No,2014-12-31,No,8,7,4,Satisfied,Neutral,Very Dissatisfied,3,1,Poor,Above Average,Average,Bachelors 
2698-A448,Linoel,Rambadt,Male,43,Technology,40,CA,Black or African American,Information Systems,Software Engineer,Single,63511,No,2014-12-31,No,8,7,4,Very Satisfied,Dissatisfied,Neutral,3,0,Fair,Above Average,Above Average,Bachelors 
2698-A448,Linoel,Rambadt,Male,43,Technology,40,CA,Black or African American,Information Systems,Software Engineer,Single,63511,No,2014-12-31,No,8,7,4,Very Satisfied,Very Satisfied,Satisfied,1,1,Fair,Average,Below Average,Bachelors 
2698-A448,Linoel,Rambadt,Male,43,Technology,40,CA,Black or African American,Information Systems,Software Engineer,Single,63511,No,2014-12-31,No,8,7,4,Satisfied,Neutral,Neutral,2,0,Poor,Average,Average,Bachelors 
9BD6-2C43,Wallas,Crinage,Non-Binary,27,Sales,2,CA,Black or African American,Other,Sales Executive,Divorced,92022,No,2015-01-06,No,7,7,0,Satisfied,Dissatisfied,Satisfied,1,1,Fair,Above Average,Above Average,Bachelors 
9BD6-2C43,Wallas,Crinage,Non-Binary,27,Sales,2,CA,Black or African American,Other,Sales Executive,Divorced,92022,No,2015-01-06,No,7,7,0,Neutral,Satisfied,Dissatisfied,2,1,Good,Average,Below Average,Bachelors 
9BD6-2C43,Wallas,Crinage,Non-Binary,27,Sales,2,CA,Black or African American,Other,Sales Executive,Divorced,92022,No,2015-01-06,No,7,7,0,Satisfied,Very Satisfied,Satisfied,1,1,Fair,High,High,Bachelors 
9BD6-2C43,Wallas,Crinage,Non-Binary,27,Sales,2,CA,Black or African American,Other,Sales Executive,Divorced,92022,No,2015-01-06,No,7,7,0,Neutral,Very Satisfied,Dissatisfied,3,1,Very Good,Average,Average,Bachelors 
9BD6-2C43,Wallas,Crinage,Non-Binary,27,Sales,2,CA,Black or African American,Other,Sales Executive,Divorced,92022,No,2015-01-06,No,7,7,0,Very Satisfied,Neutral,Neutral,1,3,Excellent,High,High,Bachelors 
39FC-7149,Kathye,Balden,Female,27,Technology,1,CA,White,Computer Science,Software Engineer,Single,31450,No,2015-01-10,No,7,5,7,Satisfied,Neutral,Satisfied,2,2,Good,Average,Average,Bachelors 
39FC-7149,Kathye,Balden,Female,27,Technology,1,CA,White,Computer Science,Software Engineer,Single,31450,No,2015-01-10,No,7,5,7,Satisfied,Very Satisfied,Very Satisfied,3,0,Very Good,High,Above Average,Bachelors 
39FC-7149,Kathye,Balden,Female,27,Technology,1,CA,White,Computer Science,Software Engineer,Single,31450,No,2015-01-10,No,7,5,7,Satisfied,Neutral,Dissatisfied,2,1,Fair,Above Average,Above Average,Bachelors 
39FC-7149,Kathye,Balden,Female,27,Technology,1,CA,White,Computer Science,Software Engineer,Single,31450,No,2015-01-10,No,7,5,7,Neutral,Dissatisfied,Very Satisfied,2,1,Fair,Above Average,Average,Bachelors 
39FC-7149,Kathye,Balden,Female,27,Technology,1,CA,White,Computer Science,Software Engineer,Single,31450,No,2015-01-10,No,7,5,7,Neutral,Satisfied,Neutral,2,3,Fair,Above Average,Above Average,Bachelors 
F5E3-48BB,Zenia,Rattery,Female,25,Human Resources,3,CA,American Indian or Alaska Native,Human Resources,Recruiter,Married,23547,No,2015-01-13,Yes,3,2,1,Neutral,Satisfied,Very Satisfied,3,2,Good,High,Above Average,Bachelors 
F5E3-48BB,Zenia,Rattery,Female,25,Human Resources,3,CA,American Indian or Alaska Native,Human Resources,Recruiter,Married,23547,No,2015-01-13,Yes,3,2,1,Dissatisfied,Dissatisfied,Neutral,1,2,Poor,High,Above Average,Bachelors 
F5E3-48BB,Zenia,Rattery,Female,25,Human Resources,3,CA,American Indian or Alaska Native,Human Resources,Recruiter,Married,23547,No,2015-01-13,Yes,3,2,1,Satisfied,Neutral,Dissatisfied,2,1,Good,Above Average,Above Average,Bachelors 
F5E3-48BB,Zenia,Rattery,Female,25,Human Resources,3,CA,American Indian or Alaska Native,Human Resources,Recruiter,Married,23547,No,2015-01-13,Yes,3,2,1,Satisfied,Dissatisfied,Satisfied,1,2,Good,Average,Average,Bachelors 
F5E3-48BB,Zenia,Rattery,Female,25,Human Resources,3,CA,American Indian or Alaska Native,Human Resources,Recruiter,Married,23547,No,2015-01-13,Yes,3,2,1,Neutral,Dissatisfied,Neutral,3,0,Fair,Average,Average,Bachelors 
F5E3-48BB,Zenia,Rattery,Female,25,Human Resources,3,CA,American Indian or Alaska Native,Human Resources,Recruiter,Married,23547,No,2015-01-13,Yes,3,2,1,Very Satisfied,Satisfied,Neutral,1,0,Excellent,Average,Average,Bachelors 
F5E3-48BB,Zenia,Rattery,Female,25,Human Resources,3,CA,American Indian or Alaska Native,Human Resources,Recruiter,Married,23547,No,2015-01-13,Yes,3,2,1,Very Satisfied,Neutral,Satisfied,3,0,Good,Above Average,Average,Bachelors 
F5E3-48BB,Zenia,Rattery,Female,25,Human Resources,3,CA,American Indian or Alaska Native,Human Resources,Recruiter,Married,23547,No,2015-01-13,Yes,3,2,1,Neutral,Satisfied,Satisfied,1,3,Fair,Average,Average,Bachelors 
F5E3-48BB,Zenia,Rattery,Female,25,Human Resources,3,CA,American Indian or Alaska Native,Human Resources,Recruiter,Married,23547,No,2015-01-13,Yes,3,2,1,Satisfied,Very Satisfied,Dissatisfied,2,1,Good,High,Above Average,Bachelors 
F5E3-48BB,Zenia,Rattery,Female,25,Human Resources,3,CA,American Indian or Alaska Native,Human Resources,Recruiter,Married,23547,No,2015-01-13,Yes,3,2,1,Neutral,Dissatisfied,Dissatisfied,2,1,Very Good,Average,Average,Bachelors 
